Module,Theta_i,Theta_r,Phi_r,Angular_Deviation,L,a,b,Hue,Chroma,total_brdf,zone_specular,zone_forward_scatter,zone_backscatter,zone_residual
25,30,80.0,40.0,103.109895598,14.3089170125,13.8016632602,-15.3877830195,311.889674441,20.6705049528,0.0293830439057,False,False,False,True
25,30,10.0,257.0,29.2612907242,20.4695001347,6.27887543977,-12.2069637082,297.219854503,13.7271351622,0.042064325939,False,True,False,False
25,30,70.0,11.0,99.4981510222,14.3011212842,13.7277445035,-15.3575084697,311.792840337,20.5986415948,0.0293261251146,False,False,False,True
25,30,30.0,164.0,7.98048079632,38.0597594265,-22.9170844805,0.553151340147,178.617316064,22.9237592356,0.0992858190521,True,False,False,False
25,30,60.0,101.0,58.9600631592,14.6238530356,13.5620624953,-15.2901700831,311.572357983,20.4381711583,0.0300559995846,False,False,True,False
25,30,70.0,95.0,70.2967940752,14.6244264394,13.739694509,-15.3990860447,311.740647684,20.6376126578,0.0301243708308,False,False,True,False
25,30,36.0,180.0,6.0,23.527834142,-2.07771594628,-8.1191774375,255.645918633,8.38080818388,0.0482476093882,True,False,False,False
25,30,60.0,68.0,74.2879272072,14.8753146999,13.68461182,-15.3976313806,311.629024918,20.5998944851,0.030823817881,False,False,True,False
25,30,32.0,172.0,4.57609089071,34.705513211,-18.8138629033,-0.942907480703,182.869131912,18.8374762604,0.0843692851897,True,False,False,False
25,30,30.0,100.0,37.4944745021,17.6958069114,10.4196343586,-13.9368210235,306.783021337,17.4012574376,0.0361929750227,False,True,False,False
25,30,20.0,194.0,11.5563873875,37.6797187707,-22.0393707059,0.465277783588,178.790596415,22.0442814473,0.0958329375902,True,False,False,False
25,30,70.0,21.0,98.1891318896,14.1748225887,13.6729364792,-15.0381232687,312.277684194,20.3247224682,0.0288475176661,False,False,False,True
25,30,38.0,182.0,8.07683392808,20.86094303,2.33410348818,-10.2623819805,282.813524113,10.5244725762,0.0420420092571,True,False,False,False
25,30,26.0,196.0,8.47775606066,36.604506829,-22.0726676906,0.989498853496,177.433197646,22.0948357532,0.0903548574982,True,False,False,False
25,30,30.0,220.0,19.6931038797,16.6837726845,9.56801435249,-13.5333055938,305.260218426,16.5739934519,0.0333435948983,False,True,False,False
25,30,26.0,182.0,4.10820950575,59.1864335039,-18.0813933636,2.36614920081,172.544581456,18.2355545024,0.263320479674,True,False,False,False
25,30,50.0,39.0,74.9888966755,14.7552742724,13.4983879696,-15.2603618655,311.494018838,20.3736379187,0.0303084033426,False,False,True,False
25,30,34.0,196.0,9.34342290208,23.1811996015,-1.75175657618,-8.20143640929,257.943281164,8.38643012717,0.0472635911859,True,False,False,False
25,30,70.0,127.0,54.6226635101,14.4884406758,13.5919986861,-15.2117469241,311.781422103,20.3995017774,0.029590115425,False,False,True,False
25,30,50.0,219.0,31.3137012763,14.5962625753,13.4175639452,-15.0943131326,311.634380539,20.195774587,0.0298485787849,False,True,False,False
25,30,30.0,184.0,1.99969535939,39.5810911914,-21.2307408766,0.910031064512,177.545585353,21.2502356388,0.109075220376,True,False,False,False
25,30,36.0,194.0,9.66983846835,21.5314201369,0.500964229818,-9.54870954575,273.003216759,9.56184182826,0.0432195849453,True,False,False,False
25,30,50.0,193.0,21.5845394166,14.8854267099,12.8739928339,-14.8936841142,310.839898213,19.6865821813,0.0303673702881,False,True,False,False
25,30,40.0,135.0,27.0419754766,17.4465236839,9.88831741094,-13.8402309585,305.54436075,17.0097270467,0.0355909311178,False,True,False,False
25,30,40.0,60.0,59.8200783048,15.6776851099,12.9796394378,-15.1515564358,310.585139781,19.9509574297,0.0323922044238,False,False,True,False
25,30,60.0,338.0,88.1931465054,14.5338995513,13.8253373364,-15.5320079396,311.672891017,20.7938265623,0.029949684266,False,False,True,False
25,30,28.0,178.0,2.2223997983,50.5343108278,-20.5696282393,1.73420948775,175.180833754,20.6426037226,0.181377409135,True,False,False,False
25,30,80.0,0.0,110.0,14.4149673793,13.875331411,-15.2788643431,312.243810968,20.6390047575,0.0296477645074,False,False,False,True
25,30,34.0,182.0,4.13753706492,27.2277078252,-8.22007520923,-5.62100925147,214.364899053,9.95818163373,0.0584562645474,True,False,False,False
25,30,32.0,161.0,9.95114916625,31.7880282153,-14.4829276515,-2.76559687326,190.810804788,14.7446166252,0.0736295233004,True,False,False,False
25,30,70.0,339.0,98.1891318896,14.9001651492,14.0642122265,-15.7453233878,311.772218887,21.112017292,0.0310341426346,False,False,False,True
25,30,20.0,0.0,50.0,20.9544981199,8.73681881927,-14.0435234313,301.886751819,16.5394242175,0.0447895205838,False,False,True,False
25,30,80.0,180.0,50.0,14.7347691221,13.9695361976,-15.5726526366,311.893872487,20.9202163401,0.0305143953042,False,False,True,False
25,30,40.0,15.0,69.3308344435,16.4471097075,12.4036333673,-14.8859364609,309.802586887,19.3763057632,0.0338525240901,False,False,True,False
25,30,20.0,138.0,19.7996342623,27.9009795875,-6.6970073506,-6.19936249437,222.790168032,9.12589736906,0.060643433232,False,True,False,False
25,30,10.0,206.0,21.4235904164,25.7478497206,-3.13680990491,-8.16862411256,248.992854528,8.75019978468,0.0544446737127,False,True,False,False
25,30,30.0,40.0,56.0486413472,18.2532367917,10.9896265817,-14.4755051641,307.205323852,18.1744915241,0.03791036213,False,False,True,False
25,30,32.0,169.0,5.99951930082,35.6781891113,-20.1406799317,-0.116114055597,180.330315146,20.1410146364,0.0881753367975,True,False,False,False
25,30,20.0,28.0,48.4858685903,20.4290908492,8.91916853318,-13.9404831187,302.611251296,16.5495811701,0.0432269369462,False,False,True,False
25,30,24.0,180.0,6.0,60.2126171512,-18.2454061113,1.94327087154,173.920494322,18.3486006509,0.273973800513,True,False,False,False
25,30,80.0,150.0,54.772952547,14.4091428506,13.8586007746,-15.3838634002,312.014205499,20.7056530576,0.0296445428918,False,False,True,False
25,30,50.0,180.0,20.0,15.4038176502,12.7879581198,-15.0045797659,310.439970287,19.7146972288,0.0316312918859,False,True,False,False
25,30,60.0,22.0,88.1931465054,14.5129031662,13.6388928598,-15.288826346,311.735590775,20.4882309992,0.0297429223193,False,False,True,False
25,30,38.0,185.0,8.4686153604,20.9523846701,2.40230383597,-10.4949572498,282.892933453,10.7663917538,0.0424779972362,True,False,False,False
25,30,26.0,191.0,6.51762086791,41.9092356951,-26.134222012,2.78828494664,173.910096228,26.2825435055,0.119148843052,True,False,False,False
25,30,34.0,171.0,6.2154772347,30.0796911622,-12.5386902263,-3.23996447437,194.488172557,12.9505259502,0.0675148905497,True,False,False,False
25,30,10.0,154.0,21.4235904164,27.0238957435,-4.45466152332,-7.20778574827,238.282497132,8.47326292997,0.0583140611941,False,True,False,False
25,30,34.0,168.0,7.49590093582,29.8393510399,-11.6340231783,-4.67906965211,201.909421357,12.5397044671,0.0673107033955,True,False,False,False
25,30,32.0,195.0,7.96101032741,27.6542384777,-9.44284373581,-5.27371280136,209.182824599,10.8156989848,0.059793191247,True,False,False,False
25,30,70.0,349.0,99.4981510222,14.6707452203,13.7692999453,-15.3396908801,311.911963241,20.6130962565,0.0301834642407,False,False,False,True
25,30,60.0,112.0,53.4715322029,14.6905493242,13.5727976593,-15.291163008,311.59301733,20.4460387958,0.0302593655359,False,False,True,False
25,30,22.0,175.0,8.28826952779,48.8040187559,-24.3175246074,3.00492234772,172.955656722,24.5024807182,0.165085607663,True,False,False,False
25,30,28.0,174.0,3.52793058051,47.9921648645,-22.5695244566,2.1450243059,174.570874158,22.6712276569,0.161948257108,True,False,False,False
25,30,80.0,350.0,109.544532876,14.3457133793,13.6528376967,-15.2495511356,311.837907045,20.468238493,0.0292218575848,False,False,False,True
25,30,60.0,0.0,90.0,14.4230311405,13.4887250677,-15.071288605,311.828377645,20.22595966,0.0295188320386,False,False,True,False
25,30,28.0,165.0,7.52299373921,43.9746390899,-29.5536472977,4.51916348384,171.306024204,29.8971722273,0.127774250923,True,False,False,False
25,30,80.0,90.0,81.3508348947,14.4562859337,13.7790884416,-15.4144862401,311.793693105,20.6753395214,0.0297121731191,False,False,True,False
25,30,50.0,141.0,31.3137012763,15.6515278615,12.6190972161,-14.9398320292,310.186484455,19.5560782268,0.032139678374,False,True,False,False
25,30,70.0,64.0,84.8230996693,14.4552278691,13.6642371302,-15.0882248608,312.164699208,20.3559796079,0.0295436745393,False,False,True,False
25,30,36.0,173.0,7.10031223579,25.0416049204,-4.3532808366,-7.25997145307,239.051925817,8.46511899159,0.0527729038514,True,False,False,False
25,30,60.0,34.0,85.7545725919,14.5609037889,13.6552374256,-15.3234993835,311.705205393,20.5249882462,0.0299160884371,False,False,True,False
25,30,80.0,110.0,71.4098857529,14.6557814763,13.8210793864,-15.3801938727,311.943765473,20.6778286811,0.0302436647071,False,False,True,False
25,30,10.0,0.0,40.0,20.9899458471,7.77111280082,-13.6306294204,299.688387585,15.690259799,0.0445799270215,False,True,False,False
25,30,26.0,187.0,5.17091741228,48.8345120016,-24.9015412527,2.74547491901,173.708367346,25.0524328019,0.167129577932,True,False,False,False
25,30,70.0,191.0,40.7634225523,14.6837865393,13.8366024444,-15.4353185244,311.873837939,20.7292215279,0.0302978719567,False,True,False,False
25,30,80.0,120.0,66.6350949152,14.7864025426,13.8725978704,-15.4960052326,311.836082848,20.7984410435,0.0306161246386,False,False,True,False
25,30,22.0,169.0,9.31025377764,48.0896397201,-28.6415365791,4.92549880718,170.242261485,29.0619709605,0.155645223277,True,False,False,False
25,30,60.0,146.0,37.627518985,14.7339341792,13.3106347611,-14.9943031546,311.595874567,20.0499906443,0.0300506073954,False,True,False,False
25,30,50.0,103.0,49.99670582,14.6990760495,13.0173522495,-15.0565517687,310.845512207,19.9035476926,0.0298743936242,False,False,True,False
25,30,60.0,214.0,37.627518985,14.6463742525,13.5356124886,-15.2782581031,311.539001337,20.4117117388,0.030012802592,False,True,False,False
25,30,70.0,106.0,64.8046834974,14.5549998436,13.7498797666,-15.2687487516,312.003805958,20.5473570572,0.0298495957774,False,False,True,False
25,30,36.0,187.0,7.10031223579,23.2541492511,-1.77242263159,-8.70782800693,258.494977061,8.8863800607,0.0478823909556,True,False,False,False
25,30,40.0,105.0,41.7035653195,15.9111611454,12.3391741257,-14.8953821489,309.637984596,19.3423790539,0.0324669073555,False,True,False,False
25,30,28.0,195.0,7.52299373921,35.5918255105,-21.1489398191,-0.399741975095,181.082834476,21.1527172987,0.087403537898,True,False,False,False
25,30,30.0,172.0,3.99756231882,40.8221638005,-23.9274563824,1.33275671994,176.811925562,23.9645448404,0.114553357305,True,False,False,False
25,30,60.0,158.0,33.4367001533,14.7347758064,12.9925285414,-14.9388573702,311.013930105,19.798365019,0.029932009477,False,True,False,False
25,30,60.0,79.0,69.4888299179,14.6068870398,13.5322131451,-15.3082138381,311.476161381,20.4318918243,0.0299140215463,False,False,True,False
25,30,40.0,210.0,19.6525913176,15.1897028667,12.3802163074,-14.6958528253,310.111766945,19.2155626012,0.0308487591279,False,True,False,False
25,30,50.0,0.0,80.0,14.5888600497,13.572003449,-15.1469349264,311.861073699,20.3378689957,0.029872140795,False,False,True,False
25,30,34.0,185.0,4.79503864172,27.0424376815,-8.0574604678,-5.62884162677,214.937670726,9.82886195088,0.057978939185,True,False,False,False
25,30,26.0,173.0,5.17091741228,54.3904333183,-23.2356600593,2.96925792381,172.717707852,23.4246107974,0.213341950601,True,False,False,False
25,30,20.0,277.0,37.5373063531,16.5148258394,11.5560629562,-14.5901392116,308.380847287,18.6122205355,0.0336253818488,False,True,False,False
25,30,60.0,202.0,33.4367001533,14.8478719781,13.5145157304,-15.1177040655,311.795214901,20.2777491759,0.0305013709367,False,True,False,False
25,30,80.0,160.0,52.1865863158,14.3552987121,13.5592412495,-15.2044116563,311.72646817,20.3722153208,0.0293826835765,False,False,True,False
25,30,70.0,116.0,59.8566479256,14.5433254327,13.5346900707,-15.1836433001,311.713791225,20.3403750992,0.0297449133384,False,False,True,False
25,30,80.0,340.0,108.199375007,14.3130946399,13.6421194326,-15.1904542497,311.926118284,20.4170840945,0.0291696398065,False,False,False,True
25,30,36.0,177.0,6.21686795262,24.5103987475,-4.16061243006,-7.20121099614,239.982153069,8.31673827917,0.0506591899896,True,False,False,False
25,30,32.0,199.0,9.95114916625,24.6940049098,-5.10073392033,-6.61264717674,232.35482951,8.35132260244,0.0503969497731,True,False,False,False
25,30,34.0,164.0,9.34342290208,29.4858824075,-11.7022302328,-3.52797190125,196.776934696,12.2224702151,0.0654055442462,True,False,False,False
25,30,10.0,103.0,29.2612907242,22.7802831459,3.26442852357,-10.9338208608,286.623650509,11.4107375836,0.0476469575099,False,True,False,False
25,30,30.0,60.0,51.3178125465,17.49163855,11.2231031332,-14.5254885745,307.69142966,18.3561396341,0.0359079618471,False,False,True,False
25,30,28.0,161.0,9.38949606489,40.3005948601,-24.03010301,1.43008714751,176.5942123,24.0726192991,0.110500251441,True,False,False,False
25,30,20.0,249.0,28.9452933435,17.0676013032,10.5164435989,-14.2132599879,306.497875561,17.6808468534,0.0347571708354,False,True,False,False
25,30,28.0,191.0,5.68700561731,39.1618791297,-23.855047029,1.85174336057,175.561327277,23.926809696,0.103861765864,True,False,False,False
25,30,80.0,130.0,62.1670778184,14.3203836701,13.5644517991,-15.131011276,311.875177239,20.3209708145,0.0291819435354,False,False,True,False
25,30,32.0,191.0,5.99951930082,30.0607395569,-12.5914015643,-3.84333885736,196.974033645,13.1649020857,0.0674493600266,True,False,False,False
25,30,20.0,180.0,10.0,40.234789793,-21.8303067958,1.06538939233,177.205997936,21.856288554,0.109914298283,True,False,False,False
25,30,70.0,159.0,42.7065172397,14.568011178,13.5939031868,-15.2182929736,311.773163124,20.4056522778,0.0298686920177,False,True,False,False
25,30,70.0,201.0,42.7065172397,14.4661700101,13.869309377,-15.4236398155,311.962643335,20.742381921,0.0298137391014,False,True,False,False
25,30,32.0,165.0,7.96101032741,34.6470244801,-18.8505120159,-0.415146793306,181.261626988,18.8550828723,0.0840044708736,True,False,False,False
25,30,34.0,175.0,4.79503864172,28.9954222405,-11.2667215994,-4.41394632833,201.393679978,12.1004932869,0.0641714200636,True,False,False,False
25,30,36.0,183.0,6.21686795262,24.1887985251,-3.24280478092,-7.51207097833,246.651147123,8.18211422742,0.0501517854003,True,False,False,False
25,30,80.0,170.0,50.5572504782,14.4946145883,13.8167243215,-15.3415737294,312.006412348,20.6462043842,0.0298472470121,False,False,True,False
25,30,40.0,75.0,54.5332006384,15.7651429051,12.8547723133,-15.1345562062,310.343429802,19.8569877571,0.0325715705217,False,False,True,False
25,30,40.0,150.0,19.6525913176,19.3822423,5.71018987977,-12.051547335,295.352241603,13.335893732,0.039109643398,False,True,False,False
25,30,60.0,349.0,89.544169282,14.59709873,13.8744757093,-15.431739014,311.958297778,20.7518588373,0.0299759003457,False,False,True,False
25,30,80.0,140.0,58.157438254,14.6869391476,13.7727513931,-15.3955085997,311.81566916,20.6569689447,0.0302809946814,False,False,True,False
25,30,50.0,77.0,61.9326485797,14.4567501929,13.4595766973,-15.2035491051,311.518201485,20.3053714633,0.0294815653237,False,False,True,False
25,30,40.0,180.0,10.0,19.0049084007,5.67747215117,-11.7130769937,295.860037444,13.0165226803,0.038318906937,True,False,False,False
25,30,50.0,347.0,79.4283475802,14.4980618029,13.6906871631,-15.3731296133,311.686966721,20.5856267601,0.0297571942475,False,False,True,False
25,30,10.0,309.0,37.0387450952,19.9725247041,7.94787774232,-13.1433534366,301.161646909,15.3595735672,0.041218099511,False,True,False,False
25,30,26.0,164.0,8.47775606066,45.8195743328,-30.3927510032,5.00214249719,170.653852887,30.8016353966,0.140147961585,True,False,False,False
25,30,80.0,330.0,106.024628836,14.1772368126,13.4990541173,-15.1698225918,311.664681756,20.3063531815,0.0288568025974,False,False,False,True
25,30,10.0,51.0,37.0387450952,20.9582695008,6.84303091845,-12.8709136924,297.998072886,14.5769506903,0.0437302020305,False,True,False,False
25,30,24.0,190.0,7.50552350799,44.4835761296,-27.9292556728,3.46793305891,172.9218984,28.1437361084,0.132570384579,True,False,False,False
25,30,22.0,180.0,8.0,48.8655904182,-22.0906418198,3.13686231684,171.918054293,22.3122468884,0.16607194383,True,False,False,False
25,30,60.0,124.0,47.5341745725,14.6961022104,13.5309014184,-15.1710139501,311.729505944,20.328427324,0.0302266940354,False,False,True,False
25,30,70.0,74.0,80.4045213936,14.3981514028,13.5661935638,-15.1539304213,311.835733886,20.3392038935,0.0294113931143,False,False,True,False
25,30,38.0,178.0,8.07683392808,21.5255008283,0.392894212853,-9.3027084416,272.418415015,9.31100156868,0.0432756319971,True,False,False,False
25,30,60.0,169.0,30.8994605411,14.7488132027,13.2385605668,-15.0446337666,311.346237972,20.0399723316,0.0301799227573,False,True,False,False
25,30,50.0,13.0,79.4283475802,14.8742252279,13.5323548445,-15.285905128,311.517926288,20.4152767118,0.0305296864103,False,False,True,False
25,30,70.0,169.0,40.7634225523,14.8000186855,13.8644943386,-15.5191483366,311.776959488,20.8102899633,0.0305679176071,False,True,False,False
25,30,34.0,189.0,6.2154772347,26.9907517055,-8.62815799255,-5.64671754453,213.202832244,10.3116695725,0.0575723688353,True,False,False,False
25,30,0.0,0.0,30.0,22.5427350158,3.37970024045,-11.2149486314,286.770533972,11.7131313712,0.0467418346001,False,True,False,False
25,30,50.0,206.0,25.7196170279,14.720703736,13.6188233049,-15.2765114215,311.716613869,20.4656822369,0.03020193085,False,True,False,False
25,30,30.0,168.0,5.99176970134,40.9435545835,-24.7488371588,2.29827564109,174.694501723,24.8553215958,0.114207257099,True,False,False,False
25,30,24.0,170.0,7.50552350799,51.9409085832,-27.6045731041,5.19315097493,169.345673457,28.0888104645,0.186672778778,True,False,False,False
25,30,40.0,45.0,64.1412392256,15.4829519458,12.7887210593,-15.1050332151,310.253019373,19.7917511798,0.0316264139343,False,False,True,False
25,30,20.0,332.0,48.4858685903,18.9923905904,9.8418395653,-14.1650935247,304.791388999,17.2485269108,0.0395430369068,False,False,True,False
25,30,28.0,199.0,9.38949606489,32.0080615569,-15.9251853837,-1.92756797631,186.901449522,16.0414166397,0.0733759613643,True,False,False,False
25,30,50.0,129.0,37.0876345311,15.3786608482,12.944811375,-14.922781923,310.940100523,19.7549376576,0.0314587934042,False,True,False,False
25,30,40.0,240.0,34.5015515139,14.4886468123,13.5587072132,-15.146015848,311.834891761,20.3283136871,0.0296387816051,False,True,False,False
25,45,36.0,183.0,9.20627884539,87.7085111394,-43.0296691631,11.7219580225,164.761497804,44.5977211096,0.667587645465,True,False,False,False
25,45,10.0,0.0,55.0,24.2473681903,8.97933729081,-14.6678619063,301.474036914,17.1981007988,0.0569420263133,False,False,True,False
25,45,60.0,0.0,105.0,16.6766936664,14.3603371906,-16.139543378,311.661442423,21.6033364246,0.0363886193271,False,False,False,True
25,45,10.0,206.0,36.2228036908,28.3133813945,1.42257725,-11.2037315387,277.236324032,11.2936852455,0.0684936033658,False,True,False,False
25,45,70.0,169.0,26.6069739394,27.6909421052,-0.33584127839,-9.69131058033,268.015274549,9.69712793196,0.0673083251447,False,True,False,False
25,45,60.0,90.0,69.2951889454,18.6895518659,13.3940484865,-16.0062999957,309.922543786,20.8710846487,0.0414632190013,False,False,True,False
25,45,60.0,112.0,54.3415503603,20.0015276253,11.4982846206,-14.9852093141,307.499348047,18.8882780423,0.0440275326983,False,False,True,False
25,45,48.0,188.0,6.52842468823,69.2908146118,-46.5396462231,11.1081131192,166.575764123,47.8469314339,0.37989434027,True,False,False,False
25,45,50.0,51.0,83.4752603394,18.9602452082,13.1061562946,-16.0364136522,309.258262489,20.7108159096,0.0420918994578,False,False,True,False
25,45,40.0,60.0,71.6744694346,21.6356185882,11.4708225093,-15.4835933349,306.5324252,19.2697024264,0.0493427717449,False,False,True,False
25,45,70.0,64.0,92.833666744,16.6836565296,14.6005792084,-16.3757947998,311.720041243,21.9395434899,0.036574283197,False,False,False,True
25,45,80.0,110.0,68.8409336092,16.7948326463,14.5930921016,-16.3454209699,311.75828335,21.9118945728,0.0368552494574,False,False,True,False
25,45,10.0,51.0,51.7501880729,24.676152323,8.24120031705,-14.1908843423,300.145407315,16.4103193474,0.0578998867596,False,False,True,False
25,45,20.0,83.0,50.5807896986,24.9887824535,8.03066452218,-14.0184097689,299.806910685,16.1557229834,0.0589756214031,False,False,True,False
25,45,20.0,305.0,58.2814845969,21.6569092925,11.0590082007,-15.3527497701,305.76624416,18.921114869,0.0494489254191,False,False,True,False
25,45,40.0,225.0,30.3370607591,22.3214098717,7.8910445792,-13.4006809241,300.491874166,15.5514254581,0.0502073092703,False,True,False,False
25,45,54.0,182.0,9.12675099523,52.1438582098,-30.1700253707,2.90907585552,174.492411724,30.309951389,0.205183506901,True,False,False,False
25,45,70.0,11.0,114.230605809,16.6588319508,14.7032642491,-16.3947595309,311.886614569,22.0221279547,0.0365476506527,False,False,False,True
25,45,80.0,0.0,125.0,16.4624793717,14.6198390661,-16.171470391,312.115199335,21.8003703851,0.0358649415753,False,False,False,True
25,45,46.0,183.0,2.36168773465,87.8399918164,-40.8540966342,10.1171630218,166.09101901,42.088171728,0.687384398116,True,False,False,False
25,45,30.0,40.0,70.0295884543,23.0062091608,10.6449386671,-15.4549404593,304.558003733,18.7661904452,0.0536057172518,False,False,True,False
25,45,54.0,185.0,9.76507277847,52.0600735217,-29.6911262551,2.76984945831,174.67037082,29.8200443379,0.205263953296,True,False,False,False
25,45,44.0,186.0,4.32154927295,92.8736377379,-45.6370783591,11.6511503042,165.678305086,47.1008728642,0.782837829856,True,False,False,False
25,45,50.0,64.0,77.4633136151,19.1678684939,12.4989053416,-15.5416057894,308.807015537,19.9440253021,0.0421337395125,False,False,True,False
25,45,70.0,21.0,112.239866094,16.7726953765,14.819055437,-16.4085136999,312.086205251,22.1098106253,0.0369626808866,False,False,False,True
25,45,50.0,188.0,7.72563542502,63.2070023754,-42.0197208217,8.1620232242,169.007598615,42.8050880276,0.307036449308,True,False,False,False
25,45,46.0,177.0,2.36168773465,94.325562355,-37.1655432077,10.1409629402,164.7378423,38.5242356352,0.82017388025,True,False,False,False
25,45,42.0,179.0,3.07788185679,215.915027364,-7.59614840873,12.2858247643,121.727904514,14.4444785571,7.83945567165,True,False,False,False
25,45,42.0,170.0,7.50153159684,86.7898778903,-53.7115779278,13.2214635142,166.171196124,55.3149229499,0.647183449961,True,False,False,False
25,45,60.0,11.0,104.33364778,17.0526984532,14.6597701276,-16.4544241988,311.698860397,22.0376254599,0.0377462421312,False,False,False,True
25,45,46.0,191.0,7.90296008648,69.692659693,-48.4470729064,10.4163511898,167.865859257,49.5542051223,0.381194323525,True,False,False,False
25,45,48.0,185.0,4.70522231642,72.638631465,-49.2178490743,10.0934494251,168.410639332,50.2421574855,0.42666404597,True,False,False,False
25,45,60.0,146.0,30.5446760821,26.0121798444,3.37566266947,-11.11897607,286.888014158,11.6201001418,0.0610629199196,False,True,False,False
25,45,50.0,13.0,94.2019788592,19.2336451813,12.628998588,-15.8438858071,308.55798915,20.2613011133,0.0424735446573,False,False,False,True
25,45,50.0,185.0,6.20927910325,65.8937179502,-43.2555205448,7.42528672755,170.259483913,43.8882095852,0.340886623775,True,False,False,False
25,45,20.0,166.0,25.9568459263,36.755209667,-10.6400777778,-5.58379572991,207.689994542,12.0162402552,0.101553112094,False,True,False,False
25,45,42.0,184.0,4.07089533648,124.085132371,-27.1840959674,9.11886696218,161.456044163,28.6727886373,1.70846564772,True,False,False,False
25,45,50.0,219.0,28.8981432904,20.5790919527,9.39754287056,-13.7768233704,304.298953143,16.6767704962,0.0452584684215,False,True,False,False
25,45,46.0,174.0,4.39364386274,88.3274167735,-44.88472404,12.1978348336,164.796522683,46.5126394303,0.683491609856,True,False,False,False
25,45,60.0,45.0,94.5574876183,16.843420837,14.4703517526,-16.4379653828,311.357484107,21.8997211345,0.0369230488651,False,False,False,True
25,45,40.0,171.0,7.86266721427,90.8191751537,-50.0584669297,13.1026995055,165.332016819,51.7448629884,0.725434763672,True,False,False,False
25,45,44.0,171.0,6.38336685904,88.6191889897,-48.7415913573,12.5024791983,165.613492909,50.3195261717,0.686683510532,True,False,False,False
25,45,50.0,90.0,62.9659791602,20.8675965606,11.6001652988,-15.1329740521,307.471931283,19.0675310049,0.0467201342575,False,False,True,False
25,45,60.0,158.0,22.8779299329,31.9213757978,-4.89377328116,-7.67422397716,237.474763451,9.1017982058,0.0833378448612,False,True,False,False
25,45,40.0,120.0,39.7416547759,25.1670491055,7.03906402663,-13.2941922374,297.900510199,15.0427381024,0.0594255110685,False,True,False,False
25,45,40.0,195.0,11.2728724004,63.3454279024,-44.0433013918,8.19613307611,169.458263204,44.799430743,0.299250626564,True,False,False,False
25,45,42.0,187.0,5.67270581787,90.6139682349,-49.2594573483,13.4878786595,164.686997588,51.072664009,0.72382171136,True,False,False,False
25,45,20.0,138.0,32.4148834008,30.3157975119,-0.891116122231,-9.92518649954,264.869551197,9.96510988368,0.0754737164216,False,True,False,False
25,45,46.0,180.0,1.0,93.2505152192,-32.645946575,10.0732564833,162.851829501,34.1647233847,0.803662978975,True,False,False,False
25,45,48.0,175.0,4.70522231642,75.6933339655,-43.8280384128,9.20563591349,168.138032471,44.7843799073,0.474138075432,True,False,False,False
25,45,48.0,172.0,6.52842468823,73.3899304061,-48.1601393737,10.0490144756,168.213865618,49.1973750969,0.432974074511,True,False,False,False
25,45,70.0,349.0,114.230605809,16.5533567819,14.5620236774,-16.17649023,311.993439536,21.7653708845,0.0361190364991,False,False,False,True
25,45,50.0,175.0,6.20927910325,68.0552287734,-43.212118314,8.24599730652,169.196360409,43.9918588009,0.365885683541,True,False,False,False
25,45,36.0,177.0,9.20627884539,92.6615536179,-41.9861427439,12.5927718372,163.304600592,43.8339375947,0.764415152968,True,False,False,False
25,45,40.0,135.0,30.3370607591,29.1152303442,1.03672199918,-10.6070849059,275.582280786,10.6576283808,0.071962799997,False,True,False,False
25,45,50.0,172.0,7.72563542502,65.6306366197,-43.0124767577,7.57327867749,170.014187668,43.6741079675,0.3360248215,True,False,False,False
25,45,70.0,138.0,42.6389290188,20.6460839136,10.5393479802,-14.3282344304,306.336899116,17.786965951,0.0457095853126,False,True,False,False
25,45,70.0,148.0,36.3567642758,22.5092084366,8.51881662499,-13.4737786192,302.303181986,15.9409205183,0.0511602986421,False,True,False,False
25,45,70.0,116.0,57.7830773752,18.1607290392,12.9430937584,-15.5497111592,309.772939545,20.2315889928,0.0395682244714,False,False,True,False
25,45,38.0,175.0,7.73994071254,110.954896489,-34.6458859478,12.3488167412,160.382431541,36.780846755,1.24456503145,True,False,False,False
25,45,60.0,180.0,15.0,39.4769240458,-16.2563970813,-2.34679499091,188.214544025,16.4249168276,0.118776941266,True,False,False,False
25,45,60.0,101.0,61.9397640469,19.5417848045,12.7951143712,-15.830700419,308.946768489,20.3550000621,0.0437954202916,False,False,True,False
25,45,80.0,20.0,122.112307471,16.4562433177,14.6870532271,-16.3518142474,311.929898457,21.9793394277,0.0359976257198,False,False,False,True
25,45,42.0,173.0,5.67270581787,105.512365235,-41.2097404065,12.7830477233,162.766381021,43.1468308624,1.08817648189,True,False,False,False
25,45,70.0,53.0,99.0930949891,17.0201352326,14.8841073913,-16.5537878033,311.959852323,22.261279017,0.0377523760517,False,False,False,True
25,45,60.0,124.0,45.894022651,21.4108697719,10.3152758505,-14.3532139908,305.70380466,17.6753972442,0.0480119794928,False,False,True,False
25,45,60.0,79.0,76.3077209796,18.0154712274,13.6975379023,-16.1404864831,310.319424022,21.1692666027,0.039723212301,False,False,True,False
25,45,44.0,189.0,6.38336685904,79.8801764155,-51.6036399047,11.8611789966,167.05531146,52.9492513507,0.528087904008,True,False,False,False
25,45,52.0,172.0,9.20459343135,58.7275398325,-35.1055734721,5.56290699878,170.995652834,35.5435960911,0.265536143807,True,False,False,False
